;CustomerKey;GeographyKey;FirstName;LastName;BirthDate;MaritalStatus;Gender;EmailAddress;Education;Occupation;CustomerType;CompanyName;FullName
212;10108;586;Kaitlin;Rodriguez;1962-09-26;Married;Female;kaitlin18@adventure-works.com;Bachelors;Skilled Manual;Person;;Kaitlin Rodriguez
213;10109;765;Kristine;Martin;1962-11-23;Married;Female;kristine1@adventure-works.com;Bachelors;Skilled Manual;Person;;Kristine Martin
214;10110;555;Katie;Pal;1978-02-27;Single;Female;katie15@adventure-works.com;Partial College;Clerical;Person;;Katie Pal
215;10111;506;Brent;Zeng;1978-08-07;Married;Male;brent20@adventure-works.com;Partial College;Clerical;Person;;Brent Zeng
216;10112;506;Ricardo;Deng;1978-12-16;Single;Male;ricardo1@adventure-works.com;Partial College;Clerical;Person;;Ricardo Deng
217;10113;529;Johnathan;Prasad;1977-03-17;Married;Male;johnathan11@adventure-works.com;Partial College;Clerical;Person;;Johnathan Prasad
218;10114;529;Laura;Cai;1977-07-10;Single;Female;laura27@adventure-works.com;Partial College;Clerical;Person;;Laura Cai
219;10115;626;Savannah;Murphy;1977-11-04;Married;Female;savannah14@adventure-works.com;Partial College;Clerical;Person;;Savannah Murphy
220;10116;635;Bobby;Raman;1977-07-01;Single;Male;bobby8@adventure-works.com;Partial College;Clerical;Person;;Bobby Raman
221;10117;587;Carson;Russell;1976-12-13;Married;Male;carson19@adventure-works.com;High School;Manual;Person;;Carson Russell
222;10118;544;Bryant;Sara;1975-05-24;Single;Male;bryant9@adventure-works.com;Partial High School;Manual;Person;;Bryant Sara
223;10119;497;Lisa;Hu;1975-03-23;Single;Female;lisa23@adventure-works.com;High School;Manual;Person;;Lisa Hu
224;10120;459;Edward;Campbell;1976-01-22;Single;Male;edward18@adventure-works.com;High School;Manual;Person;;Edward Campbell
225;10121;641;Roger;Chen;1976-07-11;Married;Male;roger7@adventure-works.com;Partial College;Clerical;Person;;Roger Chen
226;10122;657;Garrett;Reed;1975-01-03;Single;Male;garrett25@adventure-works.com;Partial High School;Manual;Person;;Garrett Reed
227;10123;702;Julie;Xie;1974-04-11;Married;Female;julie7@adventure-works.com;Partial High School;Manual;Person;;Julie Xie
228;10124;591;Carl;Luo;1974-08-12;Single;Male;carl5@adventure-works.com;Partial High School;Manual;Person;;Carl Luo
229;10125;676;Mallory;Alvarez;1974-06-21;Single;Female;mallory12@adventure-works.com;Partial High School;Manual;Person;;Mallory Alvarez
230;10126;621;Bruce;Rana;1975-12-01;Single;Male;bruce10@adventure-works.com;Partial College;Clerical;Person;;Bruce Rana
231;10127;529;Kaitlin;Gonzalez;1975-11-07;Single;Female;kaitlin17@adventure-works.com;Partial College;Clerical;Person;;Kaitlin Gonzalez
232;10128;564;Crystal;Zheng;1975-07-25;Single;Female;crystal20@adventure-works.com;Partial College;Clerical;Person;;Crystal Zheng
233;10129;626;Kenneth;Andersen;1975-06-20;Single;Male;kenneth11@adventure-works.com;Partial College;Clerical;Person;;Kenneth Andersen
234;10130;513;Rafael;Wang;1975-03-17;Single;Male;rafael1@adventure-works.com;Partial College;Clerical;Person;;Rafael Wang
235;10131;497;Mackenzie;Ward;1975-12-16;Married;Female;mackenzie10@adventure-works.com;Bachelors;Skilled Manual;Person;;Mackenzie Ward
236;10132;662;Gilbert;Nath;1973-04-07;Single;Male;gilbert38@adventure-works.com;Partial High School;Manual;Person;;Gilbert Nath
237;10133;529;Jeffery;Hu;1974-06-04;Single;Male;jeffery20@adventure-works.com;Partial College;Clerical;Person;;Jeffery Hu
238;10134;548;April;Kumar;1974-08-06;Single;Female;april6@adventure-works.com;Partial College;Clerical;Person;;April Kumar
239;10135;506;Bob;Chapman;1980-03-02;Single;Male;bob5@adventure-works.com;Partial High School;Manual;Person;;Bob Chapman
240;10136;449;Raul;Raji;1980-10-26;Married;Male;raul19@adventure-works.com;Partial High School;Manual;Person;;Raul Raji
241;10137;565;Natasha;Carlson;1980-03-12;Married;Female;natasha18@adventure-works.com;Partial High School;Manual;Person;;Natasha Carlson
242;10138;565;Steve;Li;1980-11-15;Single;Male;steve7@adventure-works.com;Partial High School;Manual;Person;;Steve Li
243;10139;647;Kaylee;Phillips;1962-02-26;Married;Female;kaylee27@adventure-works.com;Partial College;Skilled Manual;Person;;Kaylee Phillips
244;10140;644;Alex;Adams;1962-06-24;Married;Male;alex43@adventure-works.com;Partial College;Skilled Manual;Person;;Alex Adams
245;10141;443;Byron;Diaz;1961-10-16;Married;Male;byron2@adventure-works.com;High School;Skilled Manual;Person;;Byron Diaz
246;10142;597;Omar;Li;1961-03-10;Single;Male;omar3@adventure-works.com;High School;Skilled Manual;Person;;Omar Li
247;10143;660;Mason;Brooks;1961-04-20;Married;Male;mason3@adventure-works.com;High School;Skilled Manual;Person;;Mason Brooks
248;10144;644;Allison;Campbell;1961-05-14;Married;Female;allison29@adventure-works.com;Partial College;Skilled Manual;Person;;Allison Campbell
249;10145;678;Lucas;Richardson;1961-02-08;Married;Male;lucas81@adventure-works.com;Partial College;Skilled Manual;Person;;Lucas Richardson
250;10146;445;Mindy;Lal;1960-06-02;Married;Female;mindy13@adventure-works.com;Bachelors;Professional;Person;;Mindy Lal
251;10147;551;Robert;Taylor;1960-07-12;Married;Male;robert67@adventure-works.com;Partial College;Skilled Manual;Person;;Robert Taylor
252;10148;642;Angel;Rogers;1960-07-17;Married;Male;angel18@adventure-works.com;Partial College;Skilled Manual;Person;;Angel Rogers
253;10149;665;Brianna;Gonzales;1967-03-03;Single;Female;brianna62@adventure-works.com;Partial College;Skilled Manual;Person;;Brianna Gonzales
254;10150;620;Miguel;Diaz;1967-12-27;Single;Male;miguel68@adventure-works.com;Partial College;Skilled Manual;Person;;Miguel Diaz
255;10151;694;Alyssa;Ramirez;1967-09-25;Single;Female;alyssa41@adventure-works.com;Graduate Degree;Professional;Person;;Alyssa Ramirez
256;10152;582;Aaron;Campbell;1967-12-22;Single;Male;aaron39@adventure-works.com;Graduate Degree;Professional;Person;;Aaron Campbell
257;10153;633;Amanda;Hill;1967-07-09;Single;Female;amanda65@adventure-works.com;Graduate Degree;Professional;Person;;Amanda Hill
258;10154;546;James;Thompson;1967-02-15;Married;Male;james88@adventure-works.com;Graduate Degree;Professional;Person;;James Thompson
259;10155;658;Michael;Clark;1928-02-10;Married;Male;michael51@adventure-works.com;Graduate Degree;Professional;Person;;Michael Clark
260;10156;505;Jeremiah;Flores;1960-03-04;Married;Male;jeremiah32@adventure-works.com;Partial College;Skilled Manual;Person;;Jeremiah Flores
261;10157;620;Maria;Lopez;1960-02-24;Married;Female;maria62@adventure-works.com;Partial College;Skilled Manual;Person;;Maria Lopez
262;10158;443;Robert;Perry;1959-04-20;Married;Male;robert21@adventure-works.com;Bachelors;Professional;Person;;Robert Perry
263;10159;677;Trevor;Patterson;1959-07-19;Single;Male;trevor10@adventure-works.com;Bachelors;Professional;Person;;Trevor Patterson
264;10160;620;Kaitlyn;Rodriguez;1959-06-09;Married;Female;kaitlyn43@adventure-works.com;Graduate Degree;Professional;Person;;Kaitlyn Rodriguez
265;10161;610;April;Xie;1959-11-24;Married;Female;april3@adventure-works.com;Graduate Degree;Professional;Person;;April Xie
266;10162;537;Megan;Johnson;1958-03-14;Married;Female;megan4@adventure-works.com;Bachelors;Professional;Person;;Megan Johnson
267;10163;645;Brooke;Sanchez;1958-11-21;Single;Female;brooke22@adventure-works.com;Bachelors;Professional;Person;;Brooke Sanchez
268;10164;582;William;Williams;1958-06-05;Married;Male;william18@adventure-works.com;Graduate Degree;Professional;Person;;William Williams
269;10165;610;Troy;Raman;1958-02-08;Married;Male;troy13@adventure-works.com;Graduate Degree;Professional;Person;;Troy Raman
270;10166;648;Sheila;Gomez;1969-08-03;Single;Female;sheila1@adventure-works.com;Graduate Degree;Management;Person;;Sheila Gomez
271;10167;697;Tamara;Yuan;1969-03-15;Single;Female;tamara18@adventure-works.com;Graduate Degree;Management;Person;;Tamara Yuan
272;10168;534;Kara;Becker;1969-10-11;Single;Female;kara18@adventure-works.com;Graduate Degree;Management;Person;;Kara Becker
273;10169;634;Clifford;Chapman;1970-04-22;Married;Male;clifford2@adventure-works.com;Graduate Degree;Management;Person;;Clifford Chapman
274;10170;596;Nancy;Arun;1970-08-23;Married;Female;nancy10@adventure-works.com;Bachelors;Professional;Person;;Nancy Arun
275;10171;487;Edwin;Sun;1968-09-27;Married;Male;edwin14@adventure-works.com;Bachelors;Professional;Person;;Edwin Sun
276;10172;680;Christopher;Taylor;1968-02-06;Single;Male;christopher9@adventure-works.com;Bachelors;Professional;Person;;Christopher Taylor
277;10173;599;Francisco;Sanchez;1968-05-07;Married;Male;francisco22@adventure-works.com;Bachelors;Professional;Person;;Francisco Sanchez
278;10174;706;Chad;Yuan;1967-11-13;Married;Male;chad8@adventure-works.com;Bachelors;Professional;Person;;Chad Yuan
279;10175;680;Andre;Smith;1967-03-13;Married;Male;andre8@adventure-works.com;Bachelors;Professional;Person;;Andre Smith
280;10176;519;Armando;Gomez;1967-07-24;Single;Male;armando1@adventure-works.com;Graduate Degree;Management;Person;;Armando Gomez
281;10177;512;Raul;Chande;1967-08-10;Married;Male;raul12@adventure-works.com;Graduate Degree;Management;Person;;Raul Chande
282;10178;599;Kara;Nath;1967-02-14;Married;Female;kara16@adventure-works.com;Graduate Degree;Management;Person;;Kara Nath
283;10179;487;Jillian;Saunders;1966-06-08;Married;Female;jillian11@adventure-works.com;Bachelors;Professional;Person;;Jillian Saunders
284;10180;596;Jaclyn;Zhou;1966-07-12;Married;Female;jaclyn9@adventure-works.com;Bachelors;Professional;Person;;Jaclyn Zhou
285;10181;699;Katherine;Flores;1965-03-24;Single;Female;katherine38@adventure-works.com;Bachelors;Professional;Person;;Katherine Flores
286;10182;473;Summer;Sullivan;1965-09-19;Single;Female;summer11@adventure-works.com;Bachelors;Professional;Person;;Summer Sullivan
287;10183;628;Lori;Navarro;1965-11-13;Married;Female;lori12@adventure-works.com;Bachelors;Professional;Person;;Lori Navarro
288;10184;596;Hector;Moreno;1968-09-15;Married;Male;hector4@adventure-works.com;Bachelors;Professional;Person;;Hector Moreno
289;10185;628;Harold;Rodriguez;1968-08-17;Single;Male;harold16@adventure-works.com;Bachelors;Professional;Person;;Harold Rodriguez
290;10186;553;Gilbert;Jai;1968-04-25;Married;Male;gilbert32@adventure-works.com;Bachelors;Professional;Person;;Gilbert Jai
291;10187;596;Randall;Vazquez;1965-02-04;Single;Male;randall16@adventure-works.com;Bachelors;Professional;Person;;Randall Vazquez
292;10188;553;Darrell;Luo;1964-10-16;Married;Male;darrell14@adventure-works.com;Bachelors;Professional;Person;;Darrell Luo
293;10189;425;Clifford;Sanchez;1964-07-19;Married;Male;clifford19@adventure-works.com;Bachelors;Professional;Person;;Clifford Sanchez
294;10190;599;Desiree;Rubio;1963-11-23;Married;Female;desiree17@adventure-works.com;Bachelors;Professional;Person;;Desiree Rubio
295;10191;478;Pablo;Rovira Diez;1963-02-23;Single;Male;pablo0@adventure-works.com;Bachelors;Professional;Person;;Pablo Rovira Diez
296;10192;679;Willie;Lu;1962-01-23;Married;Male;willie9@adventure-works.com;Bachelors;Professional;Person;;Willie Lu
297;10193;519;Regina;Sai;1962-08-27;Married;Female;regina5@adventure-works.com;Bachelors;Professional;Person;;Regina Sai
298;10194;519;Philip;Hernandez;1962-01-15;Married;Male;philip3@adventure-works.com;Bachelors;Professional;Person;;Philip Hernandez
299;10195;554;Tara;Nara;1962-06-24;Married;Female;tara17@adventure-works.com;Bachelors;Professional;Person;;Tara Nara
300;10196;692;Rafael;Xu;1962-01-15;Married;Male;rafael28@adventure-works.com;Bachelors;Professional;Person;;Rafael Xu
301;10197;558;Kathleen;Alonso;1961-05-13;Married;Female;kathleen10@adventure-works.com;Partial College;Skilled Manual;Person;;Kathleen Alonso
302;10198;637;Sheena;Pal;1961-01-22;Single;Female;sheena10@adventure-works.com;Bachelors;Professional;Person;;Sheena Pal
303;10199;471;Madison;Williams;1961-06-19;Married;Female;madison2@adventure-works.com;Bachelors;Professional;Person;;Madison Williams
304;10200;655;Ruth;Raman;1961-06-08;Single;Female;ruth16@adventure-works.com;Partial College;Skilled Manual;Person;;Ruth Raman
305;10201;487;Alison;Kumar;1961-05-03;Single;Female;alison7@adventure-works.com;Partial College;Skilled Manual;Person;;Alison Kumar
306;10202;634;Anna;Rogers;1929-02-13;Single;Female;anna5@adventure-works.com;Graduate Degree;Management;Person;;Anna Rogers
307;10203;632;Theresa;Torres;1966-03-25;Single;Female;theresa8@adventure-works.com;Graduate Degree;Management;Person;;Theresa Torres
308;10204;487;Mary;Allen;1966-12-25;Married;Female;mary36@adventure-works.com;Graduate Degree;Management;Person;;Mary Allen
309;10205;510;Candice;Lu;1966-08-23;Single;Female;candice17@adventure-works.com;Bachelors;Professional;Person;;Candice Lu
310;10206;549;Denise;Vance;1966-03-07;Single;Female;denise6@adventure-works.com;Graduate Degree;Management;Person;;Denise Vance
311;10207;531;Roberto;Moreno;1960-09-06;Single;Male;roberto6@adventure-works.com;Partial College;Skilled Manual;Person;;Roberto Moreno
312;10208;492;Vincent;Li;1960-07-16;Married;Male;vincent3@adventure-works.com;Partial College;Skilled Manual;Person;;Vincent Li
313;10209;699;Olivia;Griffin;1932-06-05;Single;Female;olivia66@adventure-works.com;Partial College;Clerical;Person;;Olivia Griffin
314;10210;487;Randall;Moreno;1965-06-19;Single;Male;randall7@adventure-works.com;Bachelors;Professional;Person;;Randall Moreno
315;10211;549;Colin;Luo;1965-04-03;Single;Male;colin29@adventure-works.com;Bachelors;Professional;Person;;Colin Luo
316;10212;634;Louis;He;1964-05-12;Single;Male;louis13@adventure-works.com;Bachelors;Professional;Person;;Louis He
317;10213;492;Nicolas;Lal;1964-11-23;Single;Male;nicolas6@adventure-works.com;Bachelors;Professional;Person;;Nicolas Lal
318;10214;492;Peter;Black;1964-11-16;Single;Male;peter25@adventure-works.com;Bachelors;Professional;Person;;Peter Black
319;10215;509;Corey;She;1964-04-01;Single;Male;corey0@adventure-works.com;Bachelors;Professional;Person;;Corey She
320;10216;706;Tiffany;Yang;1964-08-27;Single;Female;tiffany5@adventure-works.com;Bachelors;Professional;Person;;Tiffany Yang
321;10217;425;Larry;Blanco;1964-05-24;Single;Male;larry18@adventure-works.com;Bachelors;Professional;Person;;Larry Blanco
322;10218;613;Casey;Xie;1959-10-23;Single;Female;casey3@adventure-works.com;Bachelors;Professional;Person;;Casey Xie
323;10219;599;Wyatt;Rodriguez;1963-06-13;Single;Male;wyatt21@adventure-works.com;Bachelors;Professional;Person;;Wyatt Rodriguez
324;10220;632;Candice;Zhu;1963-02-07;Single;Female;candice20@adventure-works.com;Bachelors;Professional;Person;;Candice Zhu
325;10221;554;Meghan;Moyer;1962-07-02;Married;Female;meghan9@adventure-works.com;Partial College;Skilled Manual;Person;;Meghan Moyer
326;10222;473;Martin;Sai;1961-07-22;Married;Male;martin11@adventure-works.com;Partial College;Skilled Manual;Person;;Martin Sai
327;10223;478;Kelvin;Xu;1961-10-16;Married;Male;kelvin2@adventure-works.com;Partial College;Skilled Manual;Person;;Kelvin Xu
328;10224;679;Evelyn;Suri;1961-09-24;Single;Female;evelyn0@adventure-works.com;Partial College;Skilled Manual;Person;;Evelyn Suri
329;10225;561;Jamie;Alan;1958-03-10;Married;Male;jamie28@adventure-works.com;Bachelors;Professional;Person;;Jamie Alan
330;10226;518;Michele;Jai;1958-10-16;Single;Female;michele11@adventure-works.com;Bachelors;Professional;Person;;Michele Jai
331;10227;519;Dale;Nara;1956-04-26;Single;Male;dale14@adventure-works.com;Partial College;Skilled Manual;Person;;Dale Nara
332;10228;599;Melanie;Morgan;1953-10-11;Married;Female;melanie39@adventure-works.com;Partial College;Clerical;Person;;Melanie Morgan
333;10229;425;Cassidy;Henderson;1953-06-28;Married;Female;cassidy5@adventure-works.com;Bachelors;Management;Person;;Cassidy Henderson
334;10230;599;Latoya;Jai;1953-10-25;Single;Female;latoya10@adventure-works.com;Bachelors;Management;Person;;Latoya Jai
335;10231;599;Carla;Rodriguez;1953-07-11;Married;Female;carla22@adventure-works.com;Bachelors;Management;Person;;Carla Rodriguez
336;10232;637;Christine;Goel;1953-01-10;Married;Female;christine14@adventure-works.com;Bachelors;Management;Person;;Christine Goel
337;10233;509;Levi;Garcia;1949-06-10;Married;Male;levi14@adventure-works.com;High School;Skilled Manual;Person;;Levi Garcia
338;10234;546;Christopher;Smith;1976-03-15;Married;Male;christopher24@adventure-works.com;High School;Skilled Manual;Person;;Christopher Smith
339;10235;619;Brianna;Rivera;1976-01-12;Single;Female;brianna34@adventure-works.com;High School;Skilled Manual;Person;;Brianna Rivera
340;10236;582;Stephanie;Hernandez;1975-11-06;Single;Female;stephanie63@adventure-works.com;High School;Skilled Manual;Person;;Stephanie Hernandez
341;10237;535;Adrian;Peterson;1975-04-16;Single;Male;adrian7@adventure-works.com;High School;Skilled Manual;Person;;Adrian Peterson
342;10238;667;Luke;Washington;1980-02-10;Married;Male;luke2@adventure-works.com;High School;Skilled Manual;Person;;Luke Washington
343;10239;467;Carl;Tang;1980-09-25;Single;Male;carl4@adventure-works.com;High School;Skilled Manual;Person;;Carl Tang
344;10240;531;Christy;Liang;1937-11-03;Married;Female;christy15@adventure-works.com;Partial College;Clerical;Person;;Christy Liang
345;10241;560;Aaron;Jenkins;1979-09-02;Single;Male;aaron6@adventure-works.com;Partial High School;Clerical;Person;;Aaron Jenkins
346;10242;573;Carson;Griffin;1979-02-11;Single;Male;carson20@adventure-works.com;Partial High School;Clerical;Person;;Carson Griffin
347;10243;546;Morgan;Patterson;1978-06-16;Single;Female;morgan80@adventure-works.com;Partial High School;Clerical;Person;;Morgan Patterson
348;10244;560;Juan;Bailey;1978-10-06;Married;Male;juan26@adventure-works.com;High School;Skilled Manual;Person;;Juan Bailey
349;10245;633;Allison;Torres;1978-02-16;Married;Female;allison12@adventure-works.com;High School;Skilled Manual;Person;;Allison Torres
350;10246;653;Samantha;Rodriguez;1978-06-24;Married;Female;samantha21@adventure-works.com;High School;Skilled Manual;Person;;Samantha Rodriguez
351;10247;443;Samuel;Nelson;1978-08-22;Single;Male;samuel39@adventure-works.com;High School;Skilled Manual;Person;;Samuel Nelson
352;10248;694;Alex;Sanders;1978-12-11;Married;Male;alex6@adventure-works.com;High School;Skilled Manual;Person;;Alex Sanders
353;10249;487;Ramon;Li;1938-05-14;Married;Male;ramon2@adventure-works.com;Bachelors;Management;Person;;Ramon Li
354;10250;617;Alvin;Xu;1977-03-18;Single;Male;alvin27@adventure-works.com;High School;Skilled Manual;Person;;Alvin Xu
355;10251;500;Fernando;Coleman;1977-10-24;Married;Male;fernando49@adventure-works.com;High School;Skilled Manual;Person;;Fernando Coleman
356;10252;467;Erika;Dominguez;1979-10-11;Single;Female;erika10@adventure-works.com;Partial High School;Clerical;Person;;Erika Dominguez
357;10253;511;Luis;Chen;1979-02-16;Single;Male;luis25@adventure-works.com;Partial High School;Clerical;Person;;Luis Chen
358;10254;627;Victoria;Williams;1979-12-04;Single;Female;victoria3@adventure-works.com;High School;Skilled Manual;Person;;Victoria Williams
